id,codinfra,comuna,bus_stop_code,nombre_par,n_servicios,servicios,coordinates
1083,T-18-159-SN-37,ÑUÑOA,PD235,Parada 6 / (M) Chile Espa�a,4,212;224;325;104,"[-70.597691, -33.455793]"
981,E-18-159-NS-5,ÑUÑOA,PD107,Parada 3 / (M) Chile Espa�a,4,212;224;325;104,"[-70.598116, -33.455327]"
1084,E-18-152-SN-5,ÑUÑOA,PD103,Parada 1 / (M) Chile Espa�a,3,212;224;104,"[-70.598238, -33.454475]"
8209,E-18-157-OP-45,ÑUÑOA,PD453,Parada 2 / (M) Chile Espa�a,2,422;403,"[-70.596989, -33.454919]"
980,T-18-152-NS-0,ÑUÑOA,PD57,Chile Espa�a / esq. Cervantes,2,212;104,"[-70.598566, -33.453273]"
1085,T-18-152-SN-10,ÑUÑOA,PD104,Chile Espa�a / esq. Alonso de Ercilla,2,212;104,"[-70.598198, -33.452072]"
979,T-18-152-NS-5,ÑUÑOA,PD56,Chile Espa�a / esq. Alonso de Ercilla,2,212;104,"[-70.598249, -33.451373]"
11369,L-18-21-125-PO,ÑUÑOA,PD1296,Avenida Sim�n Bol�var / esq. Chile Espa�a,2,D18;D09,"[-70.598304, -33.449372]"
978,T-18-155-NS-10,ÑUÑOA,PD54,General Artigas / esq. Av. Sim�n Bol�var,2,212;104,"[-70.598329, -33.449136]"
1086,T-18-152-SN-15,ÑUÑOA,PD237,Chile Espa�a / esq. Av. Sim�n Bol�var,2,212;224,"[-70.597749, -33.449418]"
1087,T-18-155-SN-10,ÑUÑOA,PD1630,General Artigas / esq. Avenida Sucre,2,212;104,"[-70.59857, -33.448395]"
1691,T-18-157-PO-60,ÑUÑOA,PD338,Parada  / Plaza �u�oa,8,227;505;513;514;514c;422;403;D03,"[-70.594349, -33.455372]"
1644,T-18-157-OP-40,ÑUÑOA,PD317,Parada  / Plaza �u�oa,8,227;505;513;514;514c;422;403;D03,"[-70.593839, -33.455182]"
11370,L-18-21-130-PO,ÑUÑOA,PD1297,Avenida Sim�n Bol�var / esq. Jorge Washington,2,D18;D09,"[-70.594384, -33.448753]"
11356,L-18-21-135-PO,ÑUÑOA,PD1298,Avenida Sim�n Bol�var / esq. Brown Norte,2,D18;D09,"[-70.591738, -33.448557]"
11392,L-18-12-15-PO,ÑUÑOA,PD1038,Av. Jaime Guzm�n E. / esq. Av. Sim�n Bolivar,1,D09,"[-70.591977, -33.448276]"
11387,L-18-17-5-OP,ÑUÑOA,PD1035,Battle y Ord��ez / esq. Av. Sim�n Bolivar,1,D09,"[-70.590964, -33.448689]"
11389,L-14-6-5-OP,PROVIDENCIA,PC980,Av. Jaime Guzm�n E. / esq. Avenida Holanda,1,D09,"[-70.596772, -33.445438]"
11391,T-18-152-SN-21,ÑUÑOA,PD1589,Chile Espa�a / esq. Jaime Guzm�n E.,1,D09,"[-70.596473, -33.446552]"
11354,L-18-12-5-PO,ÑUÑOA,PD1036,Av. Jaime Guzm�n E. / esq. Hern�n Cort�s,1,D18,"[-70.596493, -33.445903]"
11355,L-18-12-10-PO,ÑUÑOA,PD1037,Av. Jaime Guzm�n E. / esq. Regina Pacis,2,D18;D09,"[-70.594713, -33.446824]"
11323,L-14-9-10-OP,PROVIDENCIA,PC988,El Aguilucho / esq. Avenida Holanda,2,D18;D09,"[-70.596386, -33.442855]"
11388,L-14-6-10-OP,PROVIDENCIA,PC979,Av. Jaime Guzm�n E. / esq. Regina Pacis,1,D09,"[-70.594323, -33.44685]"
11322,L-14-9-5-OP,PROVIDENCIA,PC987,Avenida Eche�ique / esq. Renato Zanelli,2,D18;D09,"[-70.593739, -33.44263]"
1692,T-18-157-PO-65,ÑUÑOA,PD339,Avenida Irarr�zaval / esq. Santa Julia,8,227;505;513;514;514c;422;403;D03,"[-70.590004, -33.455548]"
1643,T-18-157-OP-35,ÑUÑOA,PD316,Avenida Irarr�zaval / esq. Pedro Torres,8,227;505;513;514;514c;422;403;D03,"[-70.589497, -33.45538]"
1693,T-18-157-PO-70,ÑUÑOA,PD340,Avenida Irarr�zaval / esq. Juan Moya Morales,8,227;505;513;514;514c;422;403;D03,"[-70.586673, -33.455606]"
1642,T-18-157-OP-30,ÑUÑOA,PD315,Avenida Irarr�zaval / esq. Agust�n Vigorena,8,227;505;513;514;514c;422;403;D03,"[-70.586495, -33.455413]"
11393,L-18-17-10-PO,ÑUÑOA,PD1039,Battle y Ord��ez / esq. Pedro Torres,1,D09,"[-70.588736, -33.449885]"
11357,L-18-21-5-PO,ÑUÑOA,PD1277,Avenida Sim�n Bol�var / esq. Pedro Torres,2,D18;D09,"[-70.588603, -33.448545]"
11386,L-18-17-15-OP,ÑUÑOA,PD1034,Battle y Ord��ez / esq. Pedro Torres,1,D09,"[-70.588082, -33.450061]"
1641,T-18-157-OP-25,ÑUÑOA,PD314,Avenida Irarr�zaval / esq. Ort�zar,9,227;505;513;514;514c;422;403;D16;D03,"[-70.583882, -33.454898]"
1694,T-18-157-PO-75,ÑUÑOA,PD341,Avenida Irarr�zaval / esq. Alc. J. Monckeberg,8,227;505;513;514;514c;422;403;D03,"[-70.583297, -33.454952]"
11395,L-18-17-30-PO,ÑUÑOA,PD1041,Battle y Ord��ez / esq. Gral. Gorostiaga,1,D09,"[-70.582762, -33.453016]"
11384,L-18-17-35-OP,ÑUÑOA,PD1032,Battle y Ord��ez / esq. Gral. Gorostiaga,1,D09,"[-70.582513, -33.453037]"
11394,L-18-17-20-PO,ÑUÑOA,PD1040,Battle y Ord��ez / esq. Montenegro,1,D09,"[-70.585524, -33.451428]"
11385,L-18-17-25-OP,ÑUÑOA,PD1033,Battle y Ord��ez / esq. Montenegro,1,D09,"[-70.585093, -33.451514]"
11358,L-18-21-10-PO,ÑUÑOA,PD1278,Avenida Sim�n Bol�var / esq. Montenegro,2,D18;D09,"[-70.585262, -33.448505]"
11359,L-18-21-15-PO,ÑUÑOA,PD1279,Avenida Sim�n Bol�var / esq. Gral. Gorostiaga,2,D18;D09,"[-70.582973, -33.448423]"
11321,L-18-7-5-OP,ÑUÑOA,PD1266,Avenida Eche�ique / esq. Av. Eli�cer Parada,2,D18;D09,"[-70.590026, -33.444571]"
11320,L-18-7-10-OP,ÑUÑOA,PD1265,Avenida Eche�ique / esq. Pedro Torres,2,D18;D09,"[-70.587436, -33.445921]"
11319,L-18-7-15-OP,ÑUÑOA,PD1264,Avenida Eche�ique / esq. Montenegro,2,D18;D09,"[-70.584391, -33.446617]"
9748,L-18-35-10-OP,ÑUÑOA,PD1413,Emilia T�llez / esq. Montenegro,1,D16,"[-70.583891, -33.440733]"
6219,T-14-116-PO-35,PROVIDENCIA,PC471,Av. Francisco Bilbao / esq. Doc. Roberto del R�o,3,501;504;518,"[-70.597954, -33.436463]"
6253,T-14-116-OP-20,PROVIDENCIA,PC492,Av. Francisco Bilbao / esq. Doc. Roberto del R�o,3,501;504;518,"[-70.597758, -33.436234]"
6220,T-14-116-PO-40,PROVIDENCIA,PC472,Av. Francisco Bilbao / esq. Hernando de Aguirre,3,501;504;518,"[-70.595611, -33.436176]"
6252,T-14-116-OP-15,PROVIDENCIA,PC491,Av. Francisco Bilbao / esq. Hernando de Aguirre,3,501;504;518,"[-70.595187, -33.435903]"
6221,T-14-116-PO-45,PROVIDENCIA,PC473,Av. Francisco Bilbao / esq. Jorge Matte Gormaz,3,501;504;518,"[-70.591753, -33.435666]"
6251,T-14-116-OP-10,PROVIDENCIA,PC490,Av. Francisco Bilbao / esq. Jorge Matte Gormaz,3,501;504;518,"[-70.59148, -33.435418]"
7310,L-14-2-50-OP,PROVIDENCIA,PC701,Avenida Eliodoro Y��ez / esq. Hernando de Aguirre,1,517,"[-70.597316, -33.428722]"
7309,L-14-2-55-OP,PROVIDENCIA,PC700,Avenida Eliodoro Y��ez / esq. J. de Dios Vial Correa,1,517,"[-70.594724, -33.428172]"
7304,L-14-1-35-PO,PROVIDENCIA,PC717,Carlos Ant�nez / esq. Avenida El Bosque,1,517,"[-70.597234, -33.425783]"
7305,L-14-1-40-PO,PROVIDENCIA,PC718,Carlos Ant�nez / esq. Avenida Tobalaba,1,517,"[-70.593673, -33.424841]"
8578,T-14-170-NS-10,PROVIDENCIA,PC381,Avenida Tobalaba / esq. Carlos Ant�nez,4,432N;429;418;412,"[-70.593719, -33.42442]"
6028,L-14-4-25-OP,PROVIDENCIA,PC391,Avenida Tobalaba / esq. Mart�n de Zamora,7,C06;503;541N;432N;429;418;412,"[-70.592784, -33.424936]"
8579,T-14-170-NS-15,PROVIDENCIA,PC382,Parada 1 / (M) Crist�bal @ Col�n,4,432N;429;418;412,"[-70.591391, -33.426229]"
8629,T-14-170-SN-15,PROVIDENCIA,PC390,Parada 2 / (M) Crist�bal @ Col�n,4,432N;429;418;412,"[-70.590826, -33.426419]"
6043,L-17-18-5-PO,LAS CONDES,PC510,Parada 3 / (M) Crist�bal @ Col�n,5,C06;C06c;503;517;541N,"[-70.590973, -33.425914]"
6222,T-14-116-PO-50,PROVIDENCIA,PC474,Av. Francisco Bilbao / esq. Amapolas,3,501;504;518,"[-70.588587, -33.435173]"
6250,T-14-116-OP-5,PROVIDENCIA,PC489,Av. Francisco Bilbao / esq. Amapolas,3,501;504;518,"[-70.588433, -33.434868]"
9749,L-14-8-5-SN,PROVIDENCIA,PC973,Las Amapolas / esq. Av. Francisco Bilbao,1,D16,"[-70.588332, -33.435171]"
9750,E-14-116-PO-55,PROVIDENCIA,PC1022,Parada 4 / (M) Francisco Bilbao,2,D16;D16,"[-70.585683, -33.432579]"
6249,E-14-116-OP-3,PROVIDENCIA,PC488,Parada 6 / (M) Francisco Bilbao,3,501;504;518,"[-70.585452, -33.432032]"
6223,E-14-116-PO-60,PROVIDENCIA,PC475,Parada 3 / (M) Francisco Bilbao,3,501;504;518,"[-70.584969, -33.432026]"
9751,L-14-5-3-NS,PROVIDENCIA,PC1122,Eliecer Parada / esq. Av. Diego de Almagro,1,D16,"[-70.583711, -33.435358]"
8583,L-14-4-30-PO,PROVIDENCIA,PC386,Avenida Tobalaba / esq. Eli�cer Parada,5,432N;429;418;412;D16,"[-70.582605, -33.433943]"
8626,E-14-170-SN-5,PROVIDENCIA,PC978,Parada 2 / (M) Francisco Bilbao,5,432N;429;418;412;D08,"[-70.584263, -33.432339]"
8580,T-14-170-NS-20,PROVIDENCIA,PC383,Avenida Tobalaba / esq. El Vergel,4,432N;429;418;412,"[-70.589171, -33.427973]"
8628,T-14-170-SN-20,PROVIDENCIA,PC389,Avenida Tobalaba / esq. El Vergel,4,432N;429;418;412,"[-70.58875, -33.428094]"
8581,T-14-170-NS-25,PROVIDENCIA,PC384,Avenida Tobalaba / esq. Avenida Pocuro,4,432N;429;418;412,"[-70.586791, -33.430173]"
8627,T-14-170-SN-25,PROVIDENCIA,PC388,Avenida Tobalaba / esq. Las Azucenas,4,432N;429;418;412,"[-70.586661, -33.429906]"
6027,L-17-11-10-OP,LAS CONDES,PC557,Parada 4 / (M) Crist�bal @ Col�n,5,C06;C06c;503;517;541N,"[-70.590426, -33.425959]"
6065,L-17-19-5-PO,LAS CONDES,PC530,Mart�n de Zamora / esq. Toledo,4,C06;C06c;503;517,"[-70.58926, -33.423834]"
6044,L-17-11-15-PO,LAS CONDES,PC511,Av. Crist�bal Col�n / esq. Marco Polo,5,C06;C06c;503;517;541N,"[-70.588396, -33.425661]"
8582,T-14-170-NS-30,PROVIDENCIA,PC385,Parada 7 / (M) Francisco Bilbao,4,432N;429;418;412,"[-70.585282, -33.431323]"
9587,E-14-170-SN-10,PROVIDENCIA,PC618,Parada 1 / (M) Francisco Bilbao,6,C01;C01;C07;C07;C05;C05,"[-70.585175, -33.431162]"
9588,L-17-37-20-PO,LAS CONDES,PC582,Av. Isabel La Cat�lica / esq. Alc�ntara,3,C01;C07;C05,"[-70.582813, -33.429857]"
6045,L-17-11-20-PO,LAS CONDES,PC512,Av. Crist�bal Col�n / esq. Alc�ntara,5,C06;C06c;503;517;541N,"[-70.585892, -33.425095]"
6026,L-17-11-25-OP,LAS CONDES,PC556,Av. Crist�bal Col�n / esq. Alc�ntara,5,C06;C06c;503;517;541N,"[-70.585454, -33.424847]"
6046,L-17-11-30-PO,LAS CONDES,PC513,Av. Crist�bal Col�n / esq. M�laga,5,C06;C06c;503;517;541N,"[-70.583444, -33.42454]"
6025,L-17-11-35-OP,LAS CONDES,PC555,Av. Crist�bal Col�n / esq. M�laga,5,C06;C06c;503;517;541N,"[-70.583095, -33.424304]"
3861,L-33-57-106-PO,LA FLORIDA,PE306,Sn. Jos� de La.Estrella / esq. Bacteriol�gico,1,E01,"[-70.581497, -33.553177]"
10813,L-33-5-15-NS,LA FLORIDA,PE1316,Bacteriol�gico / esq. Sn. Jos� de La.Estrella,1,F25,"[-70.581457, -33.552979]"
3837,L-33-57-107-OP,LA FLORIDA,PE286,Sn. Jos� de La.Estrella / esq. Bacteriol�gico,2,E01;F25,"[-70.58119, -33.553022]"
10805,L-33-5-10-SN,LA FLORIDA,PE876,Bacteriol�gico / esq. Bacteriol�gico Int.,1,F25,"[-70.582047, -33.552259]"
3836,L-33-57-109-OP,LA FLORIDA,PE285,Sn. Jos� de La.Estrella / esq. Antigonish,2,E01;F25,"[-70.579008, -33.552961]"
3862,L-33-57-108-PO,LA FLORIDA,PE307,Sn. Jos� de La.Estrella / esq. Mondragon,2,E01;F25,"[-70.578914, -33.553067]"
4158,L-33-28-15-PO,LA FLORIDA,PE590,Jos� Miguel Carrera / esq. Colombia,1,E08,"[-70.579416, -33.550111]"
4133,L-33-9-70-SN,LA FLORIDA,PE565,Colombia / esq. Jos� Miguel Carrera,2,E08;E14,"[-70.579033, -33.550291]"
4376,L-33-28-20-OP,LA FLORIDA,PE789,Jos� Miguel Carrera / esq. Los Gladiolos,1,E14,"[-70.578927, -33.550047]"
4326,L-33-65-20-PO,LA FLORIDA,PE1361,Av. Trinidad Oriente / esq. Colombia,1,E12,"[-70.579308, -33.547417]"
4374,L-33-9-65-NS,LA FLORIDA,PE786,Colombia / esq. Av. Trinidad-Oriente,1,E14,"[-70.579168, -33.547031]"
4322,L-33-65-15-OP,LA FLORIDA,PE1353,Av. Trinidad Oriente / esq. Colombia,2,E12;E14,"[-70.578797, -33.547253]"
3863,L-33-57-111-PO,LA FLORIDA,PE308,Sn. Jos� de La.Estrella / esq. Colombia,2,E01;F25,"[-70.577574, -33.553032]"
4132,L-33-9-80-SN,LA FLORIDA,PE564,Colombia / esq. Sn. Jos� de La.Estrella,1,E08,"[-70.57716, -33.553177]"
4159,L-33-9-75-NS,LA FLORIDA,PE591,Colombia / esq. Sn. Jos� de La.Estrella,2,E08;E14,"[-70.577454, -33.552715]"
3835,L-33-57-110-OP,LA FLORIDA,PE284,Sn. Jos� de La.Estrella / esq. Colombia,2,E01;E14,"[-70.577016, -33.552925]"
4375,L-33-17-5-NS,LA FLORIDA,PE1331,El Pel�cano / esq. Jos� Miguel Carrera,1,E14,"[-70.575853, -33.550022]"
4364,L-33-17-10-SN,LA FLORIDA,PE439,El Pel�cano / esq. John Kennedy,1,E14,"[-70.575746, -33.549528]"
4327,L-33-65-25-PO,LA FLORIDA,PE787,Av. Trinidad Oriente / esq. El Pel�cano,2,E12;E14,"[-70.57605, -33.547494]"
4365,L-33-17-5-SN,LA FLORIDA,PE440,El Pel�cano / esq. Av. Trinidad-Oriente,1,E14,"[-70.575671, -33.547706]"
4321,L-33-65-30-OP,LA FLORIDA,PE1359,Av. Trinidad Oriente / esq. Los Manantiales,1,E12,"[-70.575676, -33.547319]"
4254,L-33-59-80-PO,LA FLORIDA,PE692,Santa Amalia / esq. Santa Marta,1,E10,"[-70.580588, -33.543616]"
4219,L-33-9-60-NS,LA FLORIDA,PE653,Colombia / esq. Santa Amalia,2,E10;E14,"[-70.580708, -33.543313]"
4366,L-33-9-55-SN,LA FLORIDA,PE777,Colombia / esq. Santa Amalia,1,E14,"[-70.58013, -33.543804]"
4218,L-33-9-50-NS,LA FLORIDA,PE652,Colombia / esq. San Cristobal 5,2,E10;E14,"[-70.581743, -33.541848]"
4255,L-33-9-45-SN,LA FLORIDA,PE693,Colombia / esq. Jos� Silva Lastarria,2,E10;E14,"[-70.581569, -33.54176]"
4216,L-33-20-15-OP,LA FLORIDA,PE650,Enrique Olivares / esq. Venezuela,1,E10,"[-70.578961, -33.53963]"
4257,L-33-20-10-PO,LA FLORIDA,PE695,Enrique Olivares / esq. Panam�,1,E10,"[-70.578849, -33.539792]"
4034,L-33-43-70-NS,LA FLORIDA,PE462,Avenida M�xico / esq. Santa Amalia,1,E04,"[-70.574741, -33.543472]"
3984,L-33-59-85-OP,LA FLORIDA,PE444,Santa Amalia / esq. Avenida M�xico,1,E04,"[-70.574422, -33.543552]"
4258,L-33-20-20-PO,LA FLORIDA,PE696,Enrique Olivares / esq. Avenida M�xico,1,E10,"[-70.57556, -33.539767]"
3985,L-33-43-68-SN,LA FLORIDA,PE445,Avenida M�xico / esq. Enrique Olivares,1,E04,"[-70.575131, -33.53991]"
4215,L-33-20-25-OP,LA FLORIDA,PE649,Enrique Olivares / esq. Avenida M�xico,1,E10,"[-70.575189, -33.539631]"
4033,L-33-43-67-NS,LA FLORIDA,PE461,Avenida M�xico / esq. Enrique Olivares,1,E04,"[-70.575526, -33.539516]"
3834,L-33-57-120-OP,LA FLORIDA,PE283,Sn. Jos� de La.Estrella / esq. El Cristal,2,E01;E14,"[-70.573589, -33.552831]"
3864,L-33-57-115-PO,LA FLORIDA,PE309,Sn. Jos� de La.Estrella / esq. El Acero,2,E01;E14,"[-70.573364, -33.552956]"
3865,L-33-57-125-PO,LA FLORIDA,PE310,Sn. Jos� de La.Estrella / esq. Avenida M�xico,2,E01;E14,"[-70.570774, -33.552847]"
4328,L-33-65-35-PO,LA FLORIDA,PE441,Av. Trinidad Oriente / esq. Avenida M�xico,1,E12,"[-70.572869, -33.547563]"
4320,L-33-65-40-OP,LA FLORIDA,PE1379,Av. Trinidad Oriente / esq. Avenida M�xico,1,E12,"[-70.572389, -33.547397]"
3833,L-33-57-130-OP,LA FLORIDA,PE282,Sn. Jos� de La.Estrella / esq. Ram�n Vinay,2,E01;E14,"[-70.569567, -33.552641]"
3866,L-33-57-135-PO,LA FLORIDA,PE311,Sn. Jos� de La.Estrella / esq. Santa In�s,2,E01;E14,"[-70.567695, -33.55268]"
3832,L-33-57-140-OP,LA FLORIDA,PE281,Sn. Jos� de La.Estrella / esq. Los Aprendices,2,E01;E14,"[-70.566885, -33.552508]"
4319,L-33-65-45-OP,LA FLORIDA,PE1380,Av. Trinidad Oriente / esq. Manuel Rodr�guez,1,E12,"[-70.56969, -33.547445]"
4329,L-33-65-40-PO,LA FLORIDA,PE442,Parada 3 / Paradero 21 @ Av. La Florida,1,E12,"[-70.568694, -33.547657]"
4036,T-33-264-NS-55,LA FLORIDA,PE17,Parada 1 / Paradero 21 @ Av. La Florida,6,E04;114;712;102;104;124,"[-70.568675, -33.547152]"
4037,T-33-264-NS-60,LA FLORIDA,PE18,Parada  / Paradero 22 @ Av. La Florida,7,E04;E12;114;712;102;104;124,"[-70.566522, -33.549999]"
3981,T-34-269-SN-60,PUENTE ALTO,PF14,Av. Camilo Henr�quez / esq. Avenida Trinidad,1,E04,"[-70.566419, -33.549328]"
3982,T-34-269-SN-65,PUENTE ALTO,PF15,Parada 2 / Paradero 21 @ Av. La Florida,6,E04;114;712;102;104;124,"[-70.567666, -33.547834]"
3983,L-33-59-90-OP,LA FLORIDA,PE443,Santa Amalia / esq. Psje. Puerto Octay,1,E04,"[-70.571599, -33.543585]"
4035,L-33-59-95-PO,LA FLORIDA,PE463,Parada 3 / Paradero 20 @ Av. La Florida,1,E04,"[-70.570334, -33.543783]"
8262,T-33-264-NS-50,LA FLORIDA,PE16,Parada  / Boston College @ La Florida,5,114;712;102;104;124,"[-70.570322, -33.543405]"
4259,L-33-20-30-PO,LA FLORIDA,PE697,Enrique Olivares / esq. Heliotropo,1,E10,"[-70.572101, -33.539779]"
8261,T-33-264-NS-45,LA FLORIDA,PE15,Parada 1 / Paradero 19 @ Av. La Florida,5,114;712;102;104;124,"[-70.572074, -33.539393]"
8280,T-33-264-SN-10,LA FLORIDA,PE24,Parada 2 / Paradero 19 @ Av. La Florida,5,114;712;102;104;124,"[-70.571263, -33.540038]"
4214,L-33-20-35-OP,LA FLORIDA,PE648,Parada 4 / Paradero 19 @ Av. La Florida,1,E10,"[-70.57122, -33.539749]"
8279,T-33-264-SN-5,LA FLORIDA,PE23,Parada  / Boston College @ La Florida,5,114;712;102;104;124,"[-70.569562, -33.543881]"
4260,L-33-20-45-PO,LA FLORIDA,PE698,Enrique Olivares / esq. Ntra. Sra. De Fatima,1,E10,"[-70.567212, -33.540032]"
4213,L-33-20-40-OP,LA FLORIDA,PE647,Enrique Olivares / esq. Richmond,1,E10,"[-70.567173, -33.539933]"
3510,L-33-52-55-OP,LA FLORIDA,PE558,Rojas Magallanes / esq. Ecuador,2,323;E07,"[-70.581968, -33.535959]"
3487,L-33-52-60-PO,LA FLORIDA,PE533,Rojas Magallanes / esq. Panam�,2,323;E07,"[-70.579788, -33.536112]"
3509,L-33-52-65-OP,LA FLORIDA,PE557,Rojas Magallanes / esq. Panam�,2,323;E07,"[-70.579389, -33.536068]"
3988,L-33-43-45-SN,LA FLORIDA,PE448,Avenida M�xico / esq. Santa Julia,1,E04,"[-70.578319, -33.532609]"
4030,L-33-43-40-NS,LA FLORIDA,PE458,Avenida M�xico / esq. Santa Julia,1,E04,"[-70.578598, -33.532189]"
3989,L-33-43-35-SN,LA FLORIDA,PE449,Avenida M�xico / esq. Perpetua Freire,1,E04,"[-70.579053, -33.530339]"
3488,L-33-52-70-PO,LA FLORIDA,PE534,Rojas Magallanes / esq. Avenida M�xico,2,323;E07,"[-70.577234, -33.536079]"
3986,L-33-43-65-SN,LA FLORIDA,PE446,Avenida M�xico / esq. Rojas Magallanes,1,E04,"[-70.57681, -33.536297]"
4032,L-33-43-60-NS,LA FLORIDA,PE460,Avenida M�xico / esq. Rojas Magallanes,1,E04,"[-70.577186, -33.53573]"
3508,L-33-52-75-OP,LA FLORIDA,PE556,Rojas Magallanes / esq. Avenida M�xico,2,323;E07,"[-70.576695, -33.535955]"
3489,L-33-52-85-PO,LA FLORIDA,PE535,Rojas Magallanes / esq. Honduras,2,323;E07,"[-70.575262, -33.535873]"
3507,L-33-52-80-OP,LA FLORIDA,PE555,Rojas Magallanes / esq. Canad�,2,323;E07,"[-70.575302, -33.535816]"
4031,L-33-43-55-NS,LA FLORIDA,PE459,Avenida M�xico / esq. Los Alacalufes,1,E04,"[-70.578084, -33.533635]"
3987,L-33-43-50-SN,LA FLORIDA,PE447,Avenida M�xico / esq. Los Alacalufes,1,E04,"[-70.577908, -33.533791]"
8259,T-33-264-NS-35,LA FLORIDA,PE13,Parada  / Paradero 17 @ Av. La Florida,5,114;712;102;104;124,"[-70.574989, -33.532007]"
8282,T-33-264-SN-25,LA FLORIDA,PE26,Parada  / Paradero 17 @ Av. La Florida,5,114;712;102;104;124,"[-70.57482, -33.531316]"
4029,L-33-43-30-NS,LA FLORIDA,PE457,Avenida M�xico / esq. Tabunco,1,E04,"[-70.579544, -33.529124]"
3990,L-33-43-25-SN,LA FLORIDA,PE450,Avenida M�xico / esq. G. de Alderete,1,E04,"[-70.579856, -33.528011]"
4028,L-33-43-20-NS,LA FLORIDA,PE456,Avenida M�xico / esq. G. de Alderete,1,E04,"[-70.580088, -33.527737]"
4027,L-33-43-15-NS,LA FLORIDA,PE455,Avenida M�xico / esq. Monterrey,1,E04,"[-70.580797, -33.525758]"
3991,L-33-43-10-SN,LA FLORIDA,PE451,Avenida M�xico / esq. Quinchamal�,1,E04,"[-70.580696, -33.525695]"
4098,T-33-264-NS-20,LA FLORIDA,PE10,Parada 1 / Paradero 14 @ Av. La Florida,7,E06;114;108;712;102;104;124,"[-70.579282, -33.521928]"
8285,T-33-264-SN-40,LA FLORIDA,PE29,Parada 2 / Paradero 14 @ Av. La Florida,5,114;712;102;104;124,"[-70.578359, -33.522821]"
3436,L-33-71-65-PO,LA FLORIDA,PE381,Parada 3 / Paradero 14 @ Av. La Florida,2,322;E03,"[-70.579196, -33.522606]"
8258,T-33-264-NS-30,LA FLORIDA,PE12,Parada  / Paradero 16 @ Av. La Florida,5,114;712;102;104;124,"[-70.576455, -33.528501]"
8283,T-33-264-SN-30,LA FLORIDA,PE27,Parada  / Paradero 16 @ Av. La Florida,5,114;712;102;104;124,"[-70.575945, -33.528767]"
8257,T-33-264-NS-25,LA FLORIDA,PE11,Parada  / Paradero 15 @ Av. La Florida,5,114;712;102;104;124,"[-70.577739, -33.525499]"
8284,T-33-264-SN-35,LA FLORIDA,PE28,Parada  / Paradero 15 @ Av. La Florida,5,114;712;102;104;124,"[-70.577257, -33.525513]"
3472,L-33-71-70-OP,LA FLORIDA,PE418,Parada 4 / Paradero 14 @ Av. La Florida,4,322;E03;E06;108,"[-70.578109, -33.522327]"
3437,L-33-71-75-PO,LA FLORIDA,PE382,Walker Mart�nez / esq. Las Mercedes,4,322;E03;E06;108,"[-70.577592, -33.522575]"
3438,L-33-71-80-PO,LA FLORIDA,PE383,Walker Mart�nez / esq. Santa Delia,4,322;E03;E06;108,"[-70.575893, -33.522531]"
3471,L-33-71-85-OP,LA FLORIDA,PE417,Walker Mart�nez / esq. Pasaje Central,4,322;E03;E06;108,"[-70.575369, -33.522389]"
3490,L-33-52-90-PO,LA FLORIDA,PE536,Parada 3 / Paradero 18 @ Av. La Florida,2,323;E07,"[-70.573775, -33.535756]"
8260,T-33-264-NS-40,LA FLORIDA,PE14,Parada 1 / Paradero 18 @ Av. La Florida,5,114;712;102;104;124,"[-70.573807, -33.535392]"
8281,T-33-264-SN-15,LA FLORIDA,PE25,Parada 2 / Paradero 18 @ Av. La Florida,5,114;712;102;104;124,"[-70.57307, -33.535881]"
3506,L-33-52-95-OP,LA FLORIDA,PE554,Parada 4 / Paradero 18 @ Av. La Florida,2,323;E07,"[-70.573029, -33.535561]"
3491,L-33-52-100-PO,LA FLORIDA,PE537,Rojas Magallanes / esq. La Palma Chilena,2,323;E07,"[-70.570499, -33.535599]"
3505,L-33-52-105-OP,LA FLORIDA,PE553,Rojas Magallanes / esq. Santa Delia,2,323;E07,"[-70.570437, -33.535505]"
3492,L-33-52-115-PO,LA FLORIDA,PE538,Rojas Magallanes / esq. Alicahue,2,323;E07,"[-70.566993, -33.535497]"
3504,L-33-52-110-OP,LA FLORIDA,PE552,Rojas Magallanes / esq. La Llanura,2,323;E07,"[-70.566734, -33.535415]"
3439,L-33-71-95-PO,LA FLORIDA,PE384,Walker Mart�nez / esq. Psje. Sta. Natalia,4,322;E03;E06;108,"[-70.571633, -33.52247]"
3470,L-33-71-90-OP,LA FLORIDA,PE416,Walker Mart�nez / esq. El Llaver�o,4,322;E03;E06;108,"[-70.571261, -33.52233]"
3440,L-33-71-100-PO,LA FLORIDA,PE385,Walker Mart�nez / esq. Alicahue,3,322;E03;108,"[-70.569588, -33.522461]"
4120,L-33-13-5-OP,LA FLORIDA,PE515,Diagonal Santa Irene / esq. Alicahue,1,E06,"[-70.569176, -33.522164]"
3469,L-33-71-105-OP,LA FLORIDA,PE415,Walker Mart�nez / esq. Diag. Sta Irene,3,322;E03;108,"[-70.56854, -33.522316]"
4099,L-33-13-3-PO,LA FLORIDA,PE1421,Diagonal Santa Irene / esq. Luna,1,E06,"[-70.568705, -33.521914]"
3867,L-33-57-145-PO,LA FLORIDA,PE312,Parada 3 / Paradero 23 @ Av. La Florida,2,E01;E14,"[-70.56483, -33.552544]"
